,day_of_week,hour,source,destination,type,avg_distance,avg_lyft_price,avg_uber_price,preferred
5669,6,14,Back Bay,North End,lux,2.751818181818182,23.833333333333332,25.0,Lyft
5670,6,14,South Station,Theatre District,shared,1.20375,3.5,7.5,Lyft
5671,6,14,South Station,Theatre District,lux,1.1860000000000004,15.9,16.4,Lyft
5672,6,14,South Station,Theatre District,standard,1.2211111111111113,8.0,8.0,Lyft
5673,6,14,South Station,Theatre District,xl,1.2388888888888892,11.583333333333334,14.0,Lyft
5674,6,14,South Station,Theatre District,black_xl,1.2087500000000002,28.375,26.875,Uber
5675,6,14,South Station,West End,black_xl,2.0100000000000002,33.0,28.0,Uber
5676,6,14,South Station,West End,standard,1.9514285714285717,9.0,8.8,Uber
5677,6,14,South Station,West End,lux,1.7709999999999997,19.0,19.125,Lyft
5678,6,14,South Station,West End,shared,1.8888888888888888,6.5,8.625,Lyft
5679,6,14,South Station,West End,xl,1.794,14.5,14.75,Lyft
5680,6,14,South Station,North Station,lux,2.0194444444444444,18.727272727272727,19.857142857142858,Lyft
5681,6,14,South Station,North Station,xl,1.9955555555555553,15.0,14.0,Uber
5682,6,14,South Station,North Station,shared,1.907272727272727,6.0625,7.333333333333333,Lyft
5683,6,14,South Station,North Station,black_xl,1.8416666666666666,29.625,27.25,Uber
5684,6,14,South Station,North Station,standard,1.848888888888889,9.6,8.75,Uber
5685,6,14,South Station,Beacon Hill,lux,2.5399999999999996,19.5,21.333333333333332,Lyft
5686,6,14,South Station,Beacon Hill,black_xl,2.528333333333333,30.625,31.0,Lyft
5687,6,14,South Station,Beacon Hill,standard,2.535,9.75,10.5,Lyft
5688,6,14,South Station,Beacon Hill,shared,2.5471428571428567,6.2,8.75,Lyft
5689,6,14,South Station,Beacon Hill,xl,2.5575,14.5,16.0,Lyft
5690,6,14,South Station,Back Bay,shared,2.8242857142857143,6.5,9.333333333333334,Lyft
5691,6,14,South Station,Back Bay,lux,2.9066666666666667,23.88888888888889,25.0,Lyft
5692,6,14,South Station,Back Bay,standard,2.7966666666666664,10.125,10.6,Lyft
5693,6,14,South Station,Back Bay,xl,2.9222222222222225,16.5,16.5,Lyft
5694,6,14,South Station,Back Bay,black_xl,2.9322222222222223,35.5,33.125,Uber
5695,6,14,South Station,Financial District,standard,0.6036363636363636,7.0,6.75,Uber
5696,6,14,South Station,Financial District,xl,0.6177777777777779,9.5,10.0,Lyft
5697,6,14,South Station,Financial District,black_xl,0.6240000000000001,27.0,27.166666666666668,Lyft
5698,6,14,South Station,Financial District,lux,0.6355555555555555,13.5,17.3,Lyft
5699,6,14,South Station,Financial District,shared,0.5971428571428571,4.0,5.6,Lyft
5700,6,14,Northeastern University,Theatre District,lux,2.0349999999999997,19.5,18.666666666666668,Uber
5701,6,14,Northeastern University,Theatre District,black_xl,2.08,29.8,28.0,Uber
5702,6,14,Northeastern University,Theatre District,xl,1.9566666666666663,14.5,14.5,Lyft
5703,6,14,Northeastern University,Theatre District,standard,1.9449999999999998,9.0,8.5,Uber
5704,6,14,Northeastern University,Theatre District,shared,1.9299999999999997,7.0,8.5,Lyft
5705,6,14,Northeastern University,Beacon Hill,lux,2.4818181818181815,20.357142857142858,20.25,Uber
5706,6,14,Northeastern University,Beacon Hill,xl,2.5388888888888888,14.25,15.6,Lyft
5707,6,14,Northeastern University,Beacon Hill,shared,2.4533333333333336,6.6,9.0,Lyft
5708,6,14,Northeastern University,Beacon Hill,black_xl,2.3979999999999997,31.25,29.375,Uber
5709,6,14,Northeastern University,Beacon Hill,standard,2.5116666666666667,10.0,10.833333333333334,Lyft
5710,6,14,Northeastern University,Back Bay,shared,1.4866666666666666,4.0,7.166666666666667,Lyft
5711,6,14,Northeastern University,Back Bay,lux,1.457142857142857,15.75,16.333333333333332,Lyft
5712,6,14,Northeastern University,Back Bay,xl,1.557777777777778,10.833333333333334,12.833333333333334,Lyft
5713,6,14,Northeastern University,Financial District,standard,4.0442857142857145,14.7,11.0,Uber
5714,6,14,Northeastern University,Financial District,lux,3.9642857142857144,28.625,27.25,Uber
5715,6,14,Northeastern University,Financial District,black_xl,4.19,42.0,35.0,Uber
5716,6,14,Northeastern University,Financial District,shared,4.01,9.6,11.0,Lyft
5717,6,14,Northeastern University,Financial District,xl,4.018571428571428,22.5,19.5,Uber
5718,6,14,Northeastern University,West End,black_xl,2.84,31.666666666666668,31.875,Lyft
5719,6,14,Northeastern University,West End,standard,2.831111111111111,10.0,9.0,Uber
5720,6,14,Northeastern University,West End,shared,2.8344444444444443,5.125,8.6,Lyft
5721,6,14,Northeastern University,West End,lux,2.826666666666666,21.0,21.1,Lyft
5722,6,14,Northeastern University,North Station,lux,3.2236363636363636,28.8125,23.833333333333332,Uber
5723,6,14,Northeastern University,North Station,xl,3.223333333333333,20.4,17.0,Uber
5724,6,14,Northeastern University,North Station,standard,3.217142857142857,12.125,10.5,Uber
5725,6,14,Northeastern University,North Station,black_xl,3.22,41.142857142857146,33.0,Uber
5726,6,14,Haymarket Square,Financial District,lux,0.9842857142857143,14.136363636363637,15.833333333333334,Lyft
5727,6,14,Haymarket Square,Financial District,standard,1.01,7.0,7.4,Lyft
5728,6,14,Haymarket Square,Financial District,shared,0.9462499999999999,4.25,6.833333333333333,Lyft
5729,6,14,Haymarket Square,Financial District,black_xl,1.038,26.75,27.166666666666668,Lyft
5730,6,14,Haymarket Square,Financial District,xl,1.0215384615384617,10.428571428571429,11.083333333333334,Lyft
5731,6,14,Haymarket Square,Theatre District,shared,1.1800000000000002,5.0,7.416666666666667,Lyft
5732,6,14,Haymarket Square,Theatre District,black_xl,1.1849999999999998,26.375,26.9375,Lyft
5733,6,14,Haymarket Square,Theatre District,lux,1.1954545454545453,15.75,15.5,Uber
5734,6,14,Haymarket Square,Theatre District,standard,1.1766666666666665,8.0,7.875,Uber
5735,6,14,Haymarket Square,Theatre District,xl,1.1837499999999999,12.25,12.0,Uber
5736,6,14,Haymarket Square,Back Bay,standard,2.114,9.5,9.928571428571429,Lyft
5737,6,14,Haymarket Square,Back Bay,black_xl,2.042307692307692,31.125,28.4,Uber
5738,6,14,Haymarket Square,Back Bay,lux,2.1041176470588234,20.944444444444443,20.75,Uber
5739,6,14,Haymarket Square,Back Bay,xl,2.118888888888889,15.5,15.416666666666666,Uber
5740,6,14,Haymarket Square,Back Bay,shared,2.0625,7.0,11.0,Lyft
5741,6,14,Haymarket Square,Beacon Hill,lux,1.1768749999999997,14.791666666666666,15.25,Lyft
5742,6,14,Haymarket Square,Beacon Hill,standard,1.1875,7.0,7.666666666666667,Lyft
5743,6,14,Haymarket Square,Beacon Hill,xl,1.205714285714286,11.375,12.166666666666666,Lyft
5744,6,14,Haymarket Square,Beacon Hill,shared,1.1014285714285714,5.0,7.5,Lyft
5745,6,14,Haymarket Square,Beacon Hill,black_xl,1.016,27.5,27.5,Lyft
5746,6,14,Haymarket Square,West End,black_xl,0.6566666666666667,26.75,26.0,Uber
5747,6,14,Haymarket Square,West End,shared,0.6371428571428571,4.25,6.8,Lyft
5748,6,14,Haymarket Square,West End,standard,0.6279999999999999,7.0,7.5,Lyft
5749,6,14,Haymarket Square,West End,lux,0.6400000000000001,13.5,15.857142857142858,Lyft
5750,6,14,Haymarket Square,West End,xl,0.648888888888889,9.5,10.0,Lyft
5751,6,14,Haymarket Square,North Station,shared,0.4975,4.5,5.5,Lyft
5752,6,14,Haymarket Square,North Station,black_xl,0.5208333333333334,27.125,27.25,Lyft
5753,6,14,Haymarket Square,North Station,xl,0.509,9.3,10.0,Lyft
5754,6,14,Haymarket Square,North Station,standard,0.5133333333333333,7.0,7.0,Lyft
5755,6,14,Haymarket Square,North Station,lux,0.5335714285714287,13.583333333333334,15.0,Lyft
5756,6,14,Fenway,Theatre District,black_xl,2.6333333333333337,41.5625,29.5,Uber
5757,6,14,Fenway,Theatre District,standard,2.67,11.75,9.5,Uber
5758,6,14,Fenway,Theatre District,shared,2.6042857142857145,6.666666666666667,9.0,Lyft
5759,6,14,Fenway,West End,shared,2.7936363636363635,6.3125,10.0,Lyft
5760,6,14,Fenway,West End,black_xl,2.768888888888889,31.25,32.7,Lyft
5761,6,14,Fenway,West End,lux,2.811333333333333,22.76923076923077,19.75,Uber
5762,6,14,Fenway,West End,standard,2.6799999999999997,10.0,11.55,Lyft
5763,6,14,Fenway,West End,xl,2.7842857142857143,16.5,23.25,Lyft
5764,6,14,Fenway,Financial District,black_xl,4.277142857142857,39.833333333333336,39.0,Uber
5765,6,14,Fenway,Financial District,shared,4.3100000000000005,8.6,11.0,Lyft
5766,6,14,Fenway,Financial District,standard,4.305384615384616,13.5,12.357142857142858,Uber
5767,6,14,Fenway,Financial District,lux,4.336250000000001,31.75,30.25,Uber
5768,6,14,Fenway,Financial District,xl,4.245,22.5,20.25,Uber
5769,6,14,Fenway,Back Bay,xl,1.4916666666666665,12.0,12.5,Lyft
5770,6,14,Fenway,Back Bay,standard,1.4916666666666665,8.0,8.5,Lyft
5771,6,14,Fenway,Back Bay,shared,1.4749999999999999,4.5,6.5,Lyft
5772,6,14,Fenway,Back Bay,black_xl,1.4983333333333333,26.0,26.0,Lyft
5773,6,14,Fenway,Back Bay,lux,1.546,15.5,17.25,Lyft
5774,6,14,Fenway,North Station,lux,3.2024999999999992,30.6875,27.75,Uber
5775,6,14,Fenway,North Station,xl,3.174285714285714,25.27777777777778,18.9,Uber
5776,6,14,Fenway,North Station,standard,3.1675,16.9,10.833333333333334,Uber
5777,6,14,Fenway,North Station,black_xl,3.1614285714285715,54.375,33.5,Uber
5778,6,14,Fenway,North Station,shared,3.171818181818182,8.214285714285714,10.0,Lyft
5779,6,14,Fenway,Beacon Hill,standard,2.4175,10.9,9.5,Uber
5780,6,14,Fenway,Beacon Hill,lux,2.4300000000000006,21.857142857142858,19.5,Uber
5781,6,14,Fenway,Beacon Hill,black_xl,2.4183333333333334,31.875,30.0,Uber
5782,6,14,Fenway,Beacon Hill,shared,2.447857142857143,6.071428571428571,8.428571428571429,Lyft
5783,6,14,Fenway,Beacon Hill,xl,2.4528571428571424,14.1,15.75,Lyft
5784,6,14,Theatre District,North End,shared,1.658888888888889,5.4,9.0,Lyft
5785,6,14,Theatre District,North End,standard,1.6600000000000001,8.9,9.5,Lyft
5786,6,14,Theatre District,North End,lux,1.6800000000000002,18.214285714285715,18.166666666666668,Uber
5787,6,14,Theatre District,North End,xl,1.6700000000000002,13.5,13.833333333333334,Lyft
5788,6,14,Theatre District,North End,black_xl,1.6588888888888889,29.5,28.375,Uber
5789,6,14,Theatre District,Fenway,black_xl,2.863333333333333,36.166666666666664,30.61111111111111,Uber
5790,6,14,Theatre District,Fenway,shared,2.927142857142857,6.625,10.0,Lyft
5791,6,14,Theatre District,Fenway,lux,2.9959999999999996,24.75,22.8,Uber
5792,6,14,Theatre District,Fenway,standard,3.0214285714285714,11.2,10.5,Uber
5793,6,14,Theatre District,Fenway,xl,3.0142857142857147,18.9,18.25,Uber
5794,6,14,Theatre District,Haymarket Square,black_xl,1.702,30.928571428571427,27.333333333333332,Uber
5795,6,14,Theatre District,Haymarket Square,lux,1.6973684210526312,17.192307692307693,18.166666666666668,Lyft
5796,6,14,Theatre District,Haymarket Square,shared,1.6812500000000001,5.0,7.625,Lyft
5797,6,14,Theatre District,Haymarket Square,xl,1.675,15.75,14.125,Uber
5798,6,14,Theatre District,Haymarket Square,standard,1.672,9.0,10.0,Lyft
5799,6,14,Theatre District,South Station,lux,0.595,15.125,15.625,Lyft
5800,6,14,Theatre District,South Station,shared,0.6228571428571428,4.166666666666667,7.5,Lyft
5801,6,14,Theatre District,South Station,xl,0.59,9.666666666666666,10.625,Lyft
5802,6,14,Theatre District,South Station,black_xl,0.6155555555555555,26.6,26.75,Lyft
5803,6,14,Theatre District,South Station,standard,0.603,7.4375,8.0,Lyft
5804,6,14,Theatre District,Boston University,lux,3.1899999999999995,27.0,21.5,Uber
5805,6,14,Theatre District,Boston University,black_xl,3.0420000000000003,39.5,27.0,Uber
5806,6,14,Theatre District,Boston University,shared,3.222,7.0,11.0,Lyft
5807,6,14,Theatre District,Boston University,standard,3.245,13.5,10.0,Uber
5808,6,14,Theatre District,Northeastern University,black_xl,2.171666666666667,32.0,28.5,Uber
5809,6,14,Theatre District,Northeastern University,lux,2.0844444444444448,22.0,19.0,Uber
5810,6,14,Theatre District,Northeastern University,xl,2.035,14.25,13.5,Uber
5811,6,14,Theatre District,Northeastern University,shared,1.9533333333333336,7.666666666666667,8.833333333333334,Lyft
5812,6,14,Theatre District,Northeastern University,standard,1.936,9.0,9.166666666666666,Lyft
5813,6,14,Financial District,North End,lux,1.1609999999999998,14.428571428571429,15.5,Lyft
5814,6,14,Financial District,North End,black_xl,1.1557142857142857,26.75,26.5,Uber
5815,6,14,Financial District,North End,xl,1.1849999999999998,10.75,11.375,Lyft
5816,6,14,Financial District,North End,shared,1.2133333333333334,4.4,7.5,Lyft
5817,6,14,Financial District,North End,standard,1.1875,7.0,7.0,Lyft
5818,6,14,Financial District,Boston University,xl,5.25125,22.5,23.8,Lyft
5819,6,14,Financial District,Boston University,black_xl,4.901666666666667,54.0,42.4,Uber
5820,6,14,Financial District,Boston University,lux,4.675714285714285,27.5,31.833333333333332,Lyft
5821,6,14,Financial District,Fenway,black_xl,4.098181818181819,41.5,36.25,Uber
5822,6,14,Financial District,Fenway,xl,4.133333333333333,22.5,22.714285714285715,Lyft
5823,6,14,Financial District,Fenway,lux,4.208,33.15,27.2,Uber
5824,6,14,Financial District,Fenway,standard,3.8633333333333337,13.5,11.5,Uber
5825,6,14,Financial District,Fenway,shared,4.053333333333334,10.0,10.666666666666666,Lyft
5826,6,14,Financial District,South Station,lux,0.4200000000000001,12.428571428571429,15.7,Lyft
5827,6,14,Financial District,South Station,black_xl,0.414,27.0,26.428571428571427,Uber
5828,6,14,Financial District,South Station,standard,0.41500000000000004,6.333333333333333,7.333333333333333,Lyft
5829,6,14,Financial District,South Station,xl,0.42000000000000004,9.0,10.0,Lyft
5830,6,14,Financial District,South Station,shared,0.4328571428571429,3.5,6.1,Lyft
5831,6,14,Financial District,Northeastern University,lux,4.488461538461538,29.5,31.5,Lyft
5832,6,14,Financial District,Northeastern University,black_xl,4.628461538461538,38.125,41.111111111111114,Lyft
5833,6,14,Financial District,Northeastern University,standard,3.8690000000000007,11.833333333333334,12.214285714285714,Lyft
5834,6,14,Financial District,Northeastern University,shared,4.064285714285715,3.5,10.666666666666666,Lyft
5835,6,14,Financial District,Northeastern University,xl,4.801,22.5,22.72222222222222,Lyft
5836,6,14,Financial District,Haymarket Square,standard,1.1754545454545455,7.0,8.25,Lyft
5837,6,14,Financial District,Haymarket Square,shared,1.1930769230769231,3.7,7.5,Lyft
5838,6,14,Financial District,Haymarket Square,black_xl,1.2236363636363636,33.0,27.071428571428573,Uber
5839,6,14,Financial District,Haymarket Square,xl,1.200909090909091,10.625,13.428571428571429,Lyft
5840,6,14,Financial District,Haymarket Square,lux,1.2090476190476191,15.136363636363637,15.65,Lyft
5841,6,14,North End,Beacon Hill,lux,1.7235714285714288,19.5,19.35,Uber
5842,6,14,North End,Beacon Hill,xl,1.7877777777777777,14.7,14.0,Uber
5843,6,14,North End,Beacon Hill,standard,1.718888888888889,10.125,8.7,Uber
5844,6,14,North End,Beacon Hill,shared,1.698,5.666666666666667,9.0,Lyft
5845,6,14,North End,Beacon Hill,black_xl,1.6324999999999998,32.5,28.0,Uber
5846,6,14,North End,Theatre District,black_xl,1.4649999999999999,28.75,28.25,Uber
5847,6,14,North End,Theatre District,xl,1.4733333333333334,13.5,13.0,Uber
5848,6,14,North End,Theatre District,shared,1.4958333333333333,6.0,8.625,Lyft
5849,6,14,North End,Theatre District,standard,1.5322222222222222,8.928571428571429,11.25,Lyft
5850,6,14,North End,Theatre District,lux,1.516153846153846,17.7,18.0,Lyft
5851,6,14,North End,West End,standard,1.1875,8.833333333333334,8.1,Uber
5852,6,14,North End,West End,xl,1.1915384615384617,13.0,13.428571428571429,Lyft
5853,6,14,North End,West End,lux,1.2506249999999999,16.26923076923077,15.666666666666666,Uber
5854,6,14,North End,West End,shared,1.2289999999999999,5.285714285714286,6.666666666666667,Lyft
5855,6,14,North End,West End,black_xl,1.1971428571428573,27.5,27.0,Uber
5856,6,14,North End,North Station,xl,1.0275,10.833333333333334,11.25,Lyft
5857,6,14,North End,North Station,shared,1.0172727272727273,4.0,6.571428571428571,Lyft
5858,6,14,North End,North Station,lux,1.0449999999999997,14.6875,15.5,Lyft
5859,6,14,North End,North Station,standard,1.02,7.0,7.875,Lyft
5860,6,14,North End,North Station,black_xl,1.062857142857143,27.5,26.9,Uber
5861,6,14,North End,Financial District,shared,1.1233333333333333,3.6666666666666665,8.0,Lyft
5862,6,14,North End,Financial District,black_xl,1.0975000000000001,26.75,27.25,Lyft
5863,6,14,North End,Financial District,lux,1.1320000000000001,14.625,16.25,Lyft
5864,6,14,North End,Financial District,standard,1.1475,7.0,8.9,Lyft
5865,6,14,North End,Financial District,xl,1.1233333333333333,12.0,11.5,Uber
5866,6,14,North End,Back Bay,xl,2.814,19.5,18.125,Uber
5867,6,14,North End,Back Bay,lux,2.8045454545454542,26.25,24.714285714285715,Uber
5868,6,14,North End,Back Bay,standard,2.6533333333333338,10.5,12.0,Lyft
5869,6,14,North End,Back Bay,black_xl,2.77,38.5,33.5,Uber
5870,6,14,West End,South Station,lux,1.9087500000000002,18.3,18.333333333333332,Lyft
5871,6,14,West End,South Station,black_xl,1.9780000000000002,28.75,28.0,Uber
5872,6,14,West End,South Station,shared,1.7766666666666666,7.0,7.75,Lyft
5873,6,14,West End,South Station,standard,1.9575,9.0,8.0,Uber
5874,6,14,West End,South Station,xl,1.8766666666666667,13.5,13.625,Lyft
5875,6,14,West End,Boston University,shared,2.83,5.0,10.0,Lyft
5876,6,14,West End,Boston University,black_xl,2.854285714285715,33.4,32.25,Uber
5877,6,14,West End,Boston University,standard,2.86,9.875,10.5,Lyft
5878,6,14,West End,Boston University,lux,2.864545454545455,22.88888888888889,24.5,Lyft
5879,6,14,West End,Boston University,xl,2.87,16.5,17.5,Lyft
5880,6,14,West End,Fenway,shared,2.896,7.0,8.5,Lyft
5881,6,14,West End,Fenway,lux,2.89125,21.666666666666668,22.6,Lyft
5882,6,14,West End,Fenway,xl,2.8949999999999996,16.5,16.5,Lyft
5883,6,14,West End,North End,xl,1.07,11.0625,12.0,Lyft
5884,6,14,West End,North End,black_xl,1.1575,26.857142857142858,27.5,Lyft
5885,6,14,West End,North End,standard,1.0700000000000003,7.5,8.0,Lyft
5886,6,14,West End,North End,lux,1.0658333333333334,15.136363636363637,17.0,Lyft
5887,6,14,West End,North End,shared,1.0625,4.214285714285714,8.5,Lyft
5888,6,14,West End,Northeastern University,lux,3.066,24.285714285714285,26.166666666666668,Lyft
5889,6,14,West End,Northeastern University,standard,3.063333333333333,10.5,11.25,Lyft
5890,6,14,West End,Northeastern University,black_xl,3.02,34.0,32.666666666666664,Uber
5891,6,14,West End,Northeastern University,xl,3.0566666666666666,19.5,17.25,Uber
5892,6,14,West End,Northeastern University,shared,3.066,7.0,8.625,Lyft
5893,6,14,West End,Haymarket Square,xl,0.7949999999999999,10.416666666666666,11.25,Lyft
5894,6,14,West End,Haymarket Square,standard,0.7822222222222224,7.0,7.0,Lyft
5895,6,14,West End,Haymarket Square,lux,0.7833333333333332,14.5,15.25,Lyft
5896,6,14,West End,Haymarket Square,shared,0.7723076923076924,3.85,7.0,Lyft
5897,6,14,West End,Haymarket Square,black_xl,0.7577777777777777,26.5625,26.5,Uber
5898,6,14,Boston University,Back Bay,standard,1.4635714285714287,8.357142857142858,8.5,Lyft
5899,6,14,Boston University,Back Bay,black_xl,1.5966666666666667,35.0,26.1,Uber
5900,6,14,Boston University,Back Bay,lux,1.503888888888889,18.615384615384617,16.3,Uber
